dm2    sintheta    -2ln(L)
3.8218 0.0761773 834.572
4.01266 0.0761773 825.914
4.21305 0.0761773 820.604
4.42344 0.0761773 818.017
4.64435 0.0761773 818.747
4.87628 0.0761773 825.18
5.11979 0.0761773 837.182
5.37547 0.0761773 850.899
5.64392 0.0761773 861.546
5.92577 0.0761773 865.958
6.22169 0.0761773 865.407
6.5324 0.0761773 862.284
6.85862 0.0761773 856.304
7.20113 0.0761773 849.312
7.56075 0.0761773 844.628
7.93832 0.0761773 842.29
8.33475 0.0761773 841.329
8.75098 0.0761773 842.699
9.188 0.0761773 848.19
9.64683 0.0761773 858.11
10.1286 0.0761773 869.394
10.6344 0.0761773 876.488
11.1655 0.0761773 875.827
11.7231 0.0761773 867.643
12.3085 0.0761773 855.501
12.9232 0.0761773 847.251
13.5685 0.0761773 846.6
14.2461 0.0761773 852.123
14.9576 0.0761773 856.942
15.7045 0.0761773 858.328
16.4888 0.0761773 859.133
17.3122 0.0761773 856.778
18.1768 0.0761773 854.889
19.0845 0.0761773 856.306
20.0376 0.0761773 856.03
21.0382 0.0761773 855.846
22.0889 0.0761773 857.149
23.1919 0.0761773 857.315
24.3501 0.0761773 857.514
25.5661 0.0761773 857.213
26.8429 0.0761773 854.046
28.1834 0.0761773 856.592
29.5908 0.0761773 857.228
31.0686 0.0761773 856.286
32.6201 0.0761773 858.587
34.2491 0.0761773 854.864
35.9595 0.0761773 857.658
37.7553 0.0761773 855.858
39.6407 0.0761773 858.341
41.6203 0.0761773 856.5
43.6988 0.0761773 855.823
45.8811 0.0761773 858.333
48.1723 0.0761773 856.093
50.578 0.0761773 856.445
53.1038 0.0761773 856.1
55.7557 0.0761773 856.698
58.5401 0.0761773 858.365
61.4635 0.0761773 855.883
64.533 0.0761773 855.304
67.7557 0.0761773 856.374
71.1393 0.0761773 856.935
74.6919 0.0761773 856.835
78.422 0.0761773 854.951
82.3383 0.0761773 857.049
86.4502 0.0761773 857.176
90.7674 0.0761773 856.309
95.3002 0.0761773 857.006
100 0.0761773 858.078
0.01 0.079518 373.07
0.0105056 0.079518 373.036
0.0110303 0.079518 372.999
0.0115811 0.079518 372.957
0.0121594 0.079518 372.911
0.0127667 0.079518 372.861
0.0134042 0.079518 372.806
0.0140736 0.079518 372.745
0.0147764 0.079518 372.677
0.0155144 0.079518 372.603
0.0162891 0.079518 372.522
0.0171026 0.079518 372.432
0.0179567 0.079518 372.334
0.0188534 0.079518 372.225
0.0197949 0.079518 372.106
0.0207835 0.079518 371.975
0.0218214 0.079518 371.831
0.0229111 0.079518 371.673
0.0240553 0.079518 371.499
0.0252566 0.079518 371.308
0.0265178 0.079518 371.099
0.0278421 0.079518 370.869
0.0292325 0.079518 370.617
0.0306924 0.079518 370.34
0.0322251 0.079518 370.038
0.0338344 0.079518 369.707
0.035524 0.079518 369.345
0.0372981 0.079518 368.949
0.0391607 0.079518 368.518
0.0411163 0.079518 368.047
0.0431696 0.079518 367.535
0.0453255 0.079518 366.977
0.047589 0.079518 366.372
0.0499655 0.079518 365.716
0.0524608 0.079518 365.007
0.0550806 0.079518 364.241
0.0578312 0.079518 363.417
0.0607193 0.079518 362.531
0.0637515 0.079518 361.584
0.0669352 0.079518 360.575
0.0702779 0.079518 359.504
0.0737875 0.079518 358.373
0.0774723 0.079518 357.185
0.0813412 0.079518 355.948
0.0854033 0.079518 354.67
0.0896683 0.079518 353.362
0.0941462 0.079518 352.041
0.0988478 0.079518 350.728
0.103784 0.079518 349.45
0.108967 0.079518 348.238
0.114409 0.079518 347.134
0.120122 0.079518 346.185
0.126121 0.079518 345.448
0.132419 0.079518 344.989
0.139032 0.079518 344.883
0.145975 0.079518 345.213
0.153265 0.079518 346.069
0.160919 0.079518 347.545
0.168955 0.079518 349.739
0.177392 0.079518 352.744
0.186251 0.079518 356.647
0.195552 0.079518 361.518
0.205318 0.079518 367.413
0.215571 0.079518 374.357
0.226337 0.079518 382.352
0.23764 0.079518 391.364
0.249507 0.079518 401.334
0.261967 0.079518 412.178
0.27505 0.079518 423.793
0.288785 0.079518 436.073
0.303207 0.079518 448.915
0.318349 0.079518 462.23
0.334247 0.079518 475.952
0.350939 0.079518 490.035
0.368464 0.079518 504.454
0.386865 0.079518 519.202
0.406185 0.079518 534.28
0.426469 0.079518 549.693
0.447766 0.079518 565.446
0.470127 0.079518 581.536
0.493605 0.079518 597.958
0.518255 0.079518 614.698
0.544136 0.079518 631.737
0.57131 0.079518 649.051
0.59984 0.079518 666.613
0.629796 0.079518 684.391
0.661247 0.079518 702.352
0.694269 0.079518 720.457
0.72894 0.079518 738.664
0.765342 0.079518 756.924
0.803563 0.079518 775.179
0.843692 0.079518 793.36
0.885825 0.079518 811.386
0.930062 0.079518 829.157
0.976508 0.079518 846.562
1.02527 0.079518 863.469
1.07647 0.079518 879.736
1.13023 0.079518 895.217
1.18668 0.079518 909.769
1.24594 0.079518 923.266
1.30816 0.079518 935.603
1.37349 0.079518 946.679
1.44208 0.079518 956.382
1.51409 0.079518 964.576
1.5897 0.079518 971.102
1.66909 0.079518 975.786
1.75244 0.079518 978.515
1.83996 0.079518 979.342
1.93184 0.079518 978.462
2.02832 0.079518 975.928
2.12961 0.079518 971.419
2.23596 0.079518 964.581
2.34762 0.079518 955.723
2.46486 0.079518 945.81
2.58795 0.079518 935.762
2.71719 0.079518 926.088
2.85289 0.079518 916.852
2.99535 0.079518 907.386
3.14494 0.079518 896.566
3.30199 0.079518 884.024
3.46689 0.079518 870.592
3.64003 0.079518 857.411
3.8218 0.079518 845.576
4.01266 0.079518 836.486
4.21305 0.079518 830.888
4.42344 0.079518 828.276
4.64435 0.079518 829.248
4.87628 0.079518 836.103
5.11979 0.079518 848.646
5.37547 0.079518 862.957
5.64392 0.079518 874.113
5.92577 0.079518 878.807
6.22169 0.079518 878.233
6.5324 0.079518 874.868
6.85862 0.079518 868.618
7.20113 0.079518 861.367
7.56075 0.079518 856.365
7.93832 0.079518 853.682
8.33475 0.079518 852.534
8.75098 0.079518 854.068
9.188 0.079518 860.084
9.64683 0.079518 870.611
10.1286 0.079518 882.291
10.6344 0.079518 889.486
11.1655 0.079518 888.725
11.7231 0.079518 880.399
12.3085 0.079518 867.992
12.9232 0.079518 859.622
13.5685 0.079518 859.066
14.2461 0.079518 864.83
14.9576 0.079518 869.831
15.7045 0.079518 871.203
16.4888 0.079518 871.807
17.3122 0.079518 869.287
18.1768 0.079518 867.531
19.0845 0.079518 869.137
20.0376 0.079518 868.896
21.0382 0.079518 868.696
22.0889 0.079518 869.91
23.1919 0.079518 870.02
24.3501 0.079518 870.291
25.5661 0.079518 869.957
26.8429 0.079518 866.859
28.1834 0.079518 869.364
29.5908 0.079518 870.014
31.0686 0.079518 869.092
32.6201 0.079518 871.358
34.2491 0.079518 867.688
35.9595 0.079518 870.433
37.7553 0.079518 868.622
39.6407 0.079518 871.132
41.6203 0.079518 869.259
43.6988 0.079518 868.607
45.8811 0.079518 871.09
48.1723 0.079518 868.896
50.578 0.079518 869.249
53.1038 0.079518 868.894
55.7557 0.079518 869.497
58.5401 0.079518 871.111
61.4635 0.079518 868.687
64.533 0.079518 868.122
67.7557 0.079518 869.181
71.1393 0.079518 869.72
74.6919 0.079518 869.648
78.422 0.079518 867.765
82.3383 0.079518 869.839
86.4502 0.079518 869.962
90.7674 0.079518 869.104
95.3002 0.079518 869.788
100 0.079518 870.887
0.01 0.0830051 373.056
0.0105056 0.0830051 373.02
0.0110303 0.0830051 372.981
0.0115811 0.0830051 372.937
0.0121594 0.0830051 372.89
0.0127667 0.0830051 372.837
0.0134042 0.0830051 372.779
0.0140736 0.0830051 372.716
0.0147764 0.0830051 372.646
0.0155144 0.0830051 372.569
0.0162891 0.0830051 372.484
0.0171026 0.0830051 372.39
0.0179567 0.0830051 372.287
0.0188534 0.0830051 372.174
0.0197949 0.0830051 372.05
0.0207835 0.0830051 371.913
0.0218214 0.0830051 371.763
0.0229111 0.0830051 371.598
0.0240553 0.0830051 371.417
0.0252566 0.0830051 371.218
0.0265178 0.0830051 371
0.0278421 0.0830051 370.76
0.0292325 0.0830051 370.498
0.0306924 0.0830051 370.21
0.0322251 0.0830051 369.896
0.0338344 0.0830051 369.551
0.035524 0.0830051 369.175
0.0372981 0.0830051 368.764
0.0391607 0.0830051 368.315
0.0411163 0.0830051 367.826
0.0431696 0.0830051 367.294
0.0453255 0.0830051 366.716
0.047589 0.0830051 366.089
0.0499655 0.0830051 365.41
0.0524608 0.0830051 364.676
0.0550806 0.0830051 363.884
0.0578312 0.0830051 363.033
0.0607193 0.0830051 362.12
0.0637515 0.0830051 361.145
0.0669352 0.0830051 360.108
0.0702779 0.0830051 359.01
0.0737875 0.0830051 357.853
0.0774723 0.0830051 356.642
0.0813412 0.0830051 355.385
0.0854033 0.0830051 354.091
0.0896683 0.0830051 352.774
0.0941462 0.0830051 351.453
0.0988478 0.0830051 350.15
0.103784 0.0830051 348.895
0.108967 0.0830051 347.724
0.114409 0.0830051 346.68
0.120122 0.0830051 345.816
0.126121 0.0830051 345.192
0.132419 0.0830051 344.878
0.139032 0.0830051 344.953
0.145975 0.0830051 345.504
0.153265 0.0830051 346.622
0.160919 0.0830051 348.406
0.168955 0.0830051 350.951
0.177392 0.0830051 354.348
0.186251 0.0830051 358.679
0.195552 0.0830051 364.008
0.205318 0.0830051 370.379
0.215571 0.0830051 377.807
0.226337 0.0830051 386.279
0.23764 0.0830051 395.75
0.249507 0.0830051 406.148
0.261967 0.0830051 417.38
0.27505 0.0830051 429.341
0.288785 0.0830051 441.924
0.303207 0.0830051 455.032
0.318349 0.0830051 468.585
0.334247 0.0830051 482.526
0.350939 0.0830051 496.82
0.368464 0.0830051 511.451
0.386865 0.0830051 526.415
0.406185 0.0830051 541.717
0.426469 0.0830051 557.363
0.447766 0.0830051 573.355
0.470127 0.0830051 589.69
0.493605 0.0830051 606.36
0.518255 0.0830051 623.35
0.544136 0.0830051 640.639
0.57131 0.0830051 658.203
0.59984 0.0830051 676.013
0.629796 0.0830051 694.04
0.661247 0.0830051 712.25
0.694269 0.0830051 730.604
0.72894 0.0830051 749.061
0.765342 0.0830051 767.568
0.803563 0.0830051 786.068
0.843692 0.0830051 804.487
0.885825 0.0830051 822.739
0.930062 0.0830051 840.723
0.976508 0.0830051 858.319
1.02527 0.0830051 875.393
1.07647 0.0830051 891.795
1.13023 0.0830051 907.373
1.18668 0.0830051 921.98
1.24594 0.0830051 935.487
1.30816 0.0830051 947.787
1.37349 0.0830051 958.785
1.44208 0.0830051 968.375
1.51409 0.0830051 976.431
1.5897 0.0830051 982.803
1.66909 0.0830051 987.325
1.75244 0.0830051 989.894
1.83996 0.0830051 990.57
1.93184 0.0830051 989.565
2.02832 0.0830051 986.964
2.12961 0.0830051 982.477
2.23596 0.0830051 975.78
2.34762 0.0830051 967.176
2.46486 0.0830051 957.589
2.58795 0.0830051 947.873
2.71719 0.0830051 938.473
2.85289 0.0830051 929.4
2.99535 0.0830051 919.954
3.14494 0.0830051 909.014
3.30199 0.0830051 896.235
3.46689 0.0830051 882.477
3.64003 0.0830051 868.895
3.8218 0.0830051 856.608
4.01266 0.0830051 847.081
4.21305 0.0830051 841.191
4.42344 0.0830051 838.551
4.64435 0.0830051 839.769
4.87628 0.0830051 847.051
5.11979 0.0830051 860.13
5.37547 0.0830051 875.021
5.64392 0.0830051 886.671
5.92577 0.0830051 891.643
6.22169 0.0830051 891.059
6.5324 0.0830051 887.472
6.85862 0.0830051 880.969
7.20113 0.0830051 873.47
7.56075 0.0830051 868.156
7.93832 0.0830051 865.129
8.33475 0.0830051 863.786
8.75098 0.0830051 865.478
9.188 0.0830051 872.008
9.64683 0.0830051 883.121
10.1286 0.0830051 895.177
10.6344 0.0830051 902.466
11.1655 0.0830051 901.599
11.7231 0.0830051 893.138
12.3085 0.0830051 880.471
12.9232 0.0830051 871.991
13.5685 0.0830051 871.532
14.2461 0.0830051 877.533
14.9576 0.0830051 882.716
15.7045 0.0830051 884.08
16.4888 0.0830051 884.489
17.3122 0.0830051 881.801
18.1768 0.0830051 880.172
19.0845 0.0830051 881.958
20.0376 0.0830051 881.75
21.0382 0.0830051 881.533
22.0889 0.0830051 882.662
23.1919 0.0830051 882.724
24.3501 0.0830051 883.062
25.5661 0.0830051 882.693
26.8429 0.0830051 879.664
28.1834 0.0830051 882.129
29.5908 0.0830051 882.794
31.0686 0.0830051 881.891
32.6201 0.0830051 884.121
34.2491 0.0830051 880.504
35.9595 0.0830051 883.203
37.7553 0.0830051 881.381
39.6407 0.0830051 883.912
41.6203 0.0830051 882.012
43.6988 0.0830051 881.383
45.8811 0.0830051 883.841
48.1723 0.0830051 881.692
50.578 0.0830051 882.045
53.1038 0.0830051 881.682
55.7557 0.0830051 882.288
58.5401 0.0830051 883.85
61.4635 0.0830051 881.486
64.533 0.0830051 880.931
67.7557 0.0830051 881.977
71.1393 0.0830051 882.497
74.6919 0.0830051 882.454
78.422 0.0830051 880.572
82.3383 0.0830051 882.621
86.4502 0.0830051 882.742
90.7674 0.0830051 881.891
95.3002 0.0830051 882.565
100 0.0830051 883.686
0.01 0.0866452 373.04
0.0105056 0.0866452 373.003
0.0110303 0.0866452 372.962
0.0115811 0.0866452 372.917
0.0121594 0.0866452 372.867
0.0127667 0.0866452 372.812
0.0134042 0.0866452 372.752
0.0140736 0.0866452 372.686
0.0147764 0.0866452 372.613
0.0155144 0.0866452 372.532
0.0162891 0.0866452 372.444
0.0171026 0.0866452 372.346
0.0179567 0.0866452 372.239
0.0188534 0.0866452 372.121
0.0197949 0.0866452 371.991
0.0207835 0.0866452 371.849
0.0218214 0.0866452 371.692
0.0229111 0.0866452 371.52
0.0240553 0.0866452 371.332
0.0252566 0.0866452 371.124
0.0265178 0.0866452 370.897
0.0278421 0.0866452 370.648
0.0292325 0.0866452 370.374
0.0306924 0.0866452 370.075
0.0322251 0.0866452 369.748
0.0338344 0.0866452 369.389
0.035524 0.0866452 368.998
0.0372981 0.0866452 368.571
0.0391607 0.0866452 368.105
0.0411163 0.0866452 367.597
0.0431696 0.0866452 367.045
0.0453255 0.0866452 366.446
0.047589 0.0866452 365.796
0.0499655 0.0866452 365.092
0.0524608 0.0866452 364.333
0.0550806 0.0866452 363.515
0.0578312 0.0866452 362.637
0.0607193 0.0866452 361.697
0.0637515 0.0866452 360.694
0.0669352 0.0866452 359.629
0.0702779 0.0866452 358.504
0.0737875 0.0866452 357.322
0.0774723 0.0866452 356.089
0.0813412 0.0866452 354.813
0.0854033 0.0866452 353.506
0.0896683 0.0866452 352.184
0.0941462 0.0866452 350.867
0.0988478 0.0866452 349.58
0.103784 0.0866452 348.356
0.108967 0.0866452 347.234
0.114409 0.0866452 346.261
0.120122 0.0866452 345.493
0.126121 0.0866452 344.996
0.132419 0.0866452 344.842
0.139032 0.0866452 345.116
0.145975 0.0866452 345.906
0.153265 0.0866452 347.307
0.160919 0.0866452 349.418
0.168955 0.0866452 352.333
0.177392 0.0866452 356.14
0.186251 0.0866452 360.914
0.195552 0.0866452 366.711
0.205318 0.0866452 373.565
0.215571 0.0866452 381.477
0.226337 0.0866452 390.42
0.23764 0.0866452 400.337
0.249507 0.0866452 411.147
0.261967 0.0866452 422.749
0.27505 0.0866452 435.036
0.288785 0.0866452 447.905
0.303207 0.0866452 461.266
0.318349 0.0866452 475.047
0.334247 0.0866452 489.203
0.350939 0.0866452 503.706
0.368464 0.0866452 518.549
0.386865 0.0866452 533.732
0.406185 0.0866452 549.261
0.426469 0.0866452 565.142
0.447766 0.0866452 581.375
0.470127 0.0866452 597.956
0.493605 0.0866452 614.874
0.518255 0.0866452 632.113
0.544136 0.0866452 649.65
0.57131 0.0866452 667.462
0.59984 0.0866452 685.521
0.629796 0.0866452 703.796
0.661247 0.0866452 722.253
0.694269 0.0866452 740.856
0.72894 0.0866452 759.56
0.765342 0.0866452 778.314
0.803563 0.0866452 797.054
0.843692 0.0866452 815.706
0.885825 0.0866452 834.178
0.930062 0.0866452 852.365
0.976508 0.0866452 870.142
1.02527 0.0866452 887.369
1.07647 0.0866452 903.891
1.13023 0.0866452 919.551
1.18668 0.0866452 934.197
1.24594 0.0866452 947.697
1.30816 0.0866452 959.948
1.37349 0.0866452 970.856
1.44208 0.0866452 980.326
1.51409 0.0866452 988.24
1.5897 0.0866452 994.457
1.66909 0.0866452 998.821
1.75244 0.0866452 1001.23
1.83996 0.0866452 1001.76
1.93184 0.0866452 1000.64
2.02832 0.0866452 997.967
2.12961 0.0866452 993.502
2.23596 0.0866452 986.943
2.34762 0.0866452 978.589
2.46486 0.0866452 969.323
2.58795 0.0866452 959.935
2.71719 0.0866452 950.809
2.85289 0.0866452 941.905
2.99535 0.0866452 932.49
3.14494 0.0866452 921.444
3.30199 0.0866452 908.445
3.46689 0.0866452 894.374
3.64003 0.0866452 880.402
3.8218 0.0866452 867.664
4.01266 0.0866452 857.697
4.21305 0.0866452 851.509
4.42344 0.0866452 848.839
4.64435 0.0866452 850.308
4.87628 0.0866452 858.019
5.11979 0.0866452 871.629
5.37547 0.0866452 887.084
5.64392 0.0866452 899.212
5.92577 0.0866452 904.457
6.22169 0.0866452 903.874
6.5324 0.0866452 900.083
6.85862 0.0866452 893.346
7.20113 0.0866452 885.612
7.56075 0.0866452 879.995
7.93832 0.0866452 876.623
8.33475 0.0866452 875.081
8.75098 0.0866452 876.924
9.188 0.0866452 883.957
9.64683 0.0866452 895.631
10.1286 0.0866452 908.044
10.6344 0.0866452 915.417
11.1655 0.0866452 914.443
11.7231 0.0866452 905.852
12.3085 0.0866452 892.932
12.9232 0.0866452 884.349
13.5685 0.0866452 883.99
14.2461 0.0866452 890.225
14.9576 0.0866452 895.59
15.7045 0.0866452 896.95
16.4888 0.0866452 897.169
17.3122 0.0866452 894.311
18.1768 0.0866452 892.804
19.0845 0.0866452 894.761
20.0376 0.0866452 894.582
21.0382 0.0866452 894.348
22.0889 0.0866452 895.396
23.1919 0.0866452 895.418
24.3501 0.0866452 895.816
25.5661 0.0866452 895.413
26.8429 0.0866452 892.452
28.1834 0.0866452 894.878
29.5908 0.0866452 895.557
31.0686 0.0866452 894.673
32.6201 0.0866452 896.867
34.2491 0.0866452 893.304
35.9595 0.0866452 895.959
37.7553 0.0866452 894.126
39.6407 0.0866452 896.671
41.6203 0.0866452 894.752
43.6988 0.0866452 894.143
45.8811 0.0866452 896.576
48.1723 0.0866452 894.47
50.578 0.0866452 894.824
53.1038 0.0866452 894.456
55.7557 0.0866452 895.061
58.5401 0.0866452 896.574
61.4635 0.0866452 894.269
64.533 0.0866452 893.724
67.7557 0.0866452 894.755
71.1393 0.0866452 895.257
74.6919 0.0866452 895.242
78.422 0.0866452 893.362
82.3383 0.0866452 895.387
86.4502 0.0866452 895.508
90.7674 0.0866452 894.662
95.3002 0.0866452 895.327
100 0.0866452 896.466
0.01 0.0904449 373.025
0.0105056 0.0904449 372.986
0.0110303 0.0904449 372.943
0.0115811 0.0904449 372.896
0.0121594 0.0904449 372.844
0.0127667 0.0904449 372.787
0.0134042 0.0904449 372.724
0.0140736 0.0904449 372.654
0.0147764 0.0904449 372.578
0.0155144 0.0904449 372.494
0.0162891 0.0904449 372.402
0.0171026 0.0904449 372.3
0.0179567 0.0904449 372.188
0.0188534 0.0904449 372.065
0.0197949 0.0904449 371.93
0.0207835 0.0904449 371.782
0.0218214 0.0904449 371.619
0.0229111 0.0904449 371.439
0.0240553 0.0904449 371.243
0.0252566 0.0904449 371.027
0.0265178 0.0904449 370.79
0.0278421 0.0904449 370.53
0.0292325 0.0904449 370.246
0.0306924 0.0904449 369.934
0.0322251 0.0904449 369.594
0.0338344 0.0904449 369.221
0.035524 0.0904449 368.814
0.0372981 0.0904449 368.37
0.0391607 0.0904449 367.886
0.0411163 0.0904449 367.359
0.0431696 0.0904449 366.787
0.0453255 0.0904449 366.165
0.047589 0.0904449 365.492
0.0499655 0.0904449 364.764
0.0524608 0.0904449 363.979
0.0550806 0.0904449 363.135
0.0578312 0.0904449 362.229
0.0607193 0.0904449 361.261
0.0637515 0.0904449 360.23
0.0669352 0.0904449 359.138
0.0702779 0.0904449 357.987
0.0737875 0.0904449 356.781
0.0774723 0.0904449 355.527
0.0813412 0.0904449 354.235
0.0854033 0.0904449 352.919
0.0896683 0.0904449 351.595
0.0941462 0.0904449 350.286
0.0988478 0.0904449 349.022
0.103784 0.0904449 347.836
0.108967 0.0904449 346.772
0.114409 0.0904449 345.881
0.120122 0.0904449 345.223
0.126121 0.0904449 344.866
0.132419 0.0904449 344.89
0.139032 0.0904449 345.38
0.145975 0.0904449 346.428
0.153265 0.0904449 348.133
0.160919 0.0904449 350.59
0.168955 0.0904449 353.894
0.177392 0.0904449 358.127
0.186251 0.0904449 363.358
0.195552 0.0904449 369.632
0.205318 0.0904449 376.971
0.215571 0.0904449 385.363
0.226337 0.0904449 394.769
0.23764 0.0904449 405.12
0.249507 0.0904449 416.324
0.261967 0.0904449 428.277
0.27505 0.0904449 440.872
0.288785 0.0904449 454.011
0.303207 0.0904449 467.611
0.318349 0.0904449 481.613
0.334247 0.0904449 495.98
0.350939 0.0904449 510.693
0.368464 0.0904449 525.75
0.386865 0.0904449 541.154
0.406185 0.0904449 556.913
0.426469 0.0904449 573.031
0.447766 0.0904449 589.507
0.470127 0.0904449 606.334
0.493605 0.0904449 623.499
0.518255 0.0904449 640.985
0.544136 0.0904449 658.77
0.57131 0.0904449 676.828
0.59984 0.0904449 695.134
0.629796 0.0904449 713.656
0.661247 0.0904449 732.362
0.694269 0.0904449 751.212
0.72894 0.0904449 770.163
0.765342 0.0904449 789.159
0.803563 0.0904449 808.136
0.843692 0.0904449 827.014
0.885825 0.0904449 845.699
0.930062 0.0904449 864.078
0.976508 0.0904449 882.024
1.02527 0.0904449 899.389
1.07647 0.0904449 916.016
1.13023 0.0904449 931.741
1.18668 0.0904449 946.41
1.24594 0.0904449 959.889
1.30816 0.0904449 972.076
1.37349 0.0904449 982.884
1.44208 0.0904449 992.226
1.51409 0.0904449 999.996
1.5897 0.0904449 1006.06
1.66909 0.0904449 1010.27
1.75244 0.0904449 1012.53
1.83996 0.0904449 1012.91
1.93184 0.0904449 1011.67
2.02832 0.0904449 1008.93
2.12961 0.0904449 1004.49
2.23596 0.0904449 998.067
2.34762 0.0904449 989.96
2.46486 0.0904449 981.007
2.58795 0.0904449 971.943
2.71719 0.0904449 963.091
2.85289 0.0904449 954.36
2.99535 0.0904449 944.988
3.14494 0.0904449 933.851
3.30199 0.0904449 920.649
3.46689 0.0904449 906.28
3.64003 0.0904449 891.925
3.8218 0.0904449 878.74
4.01266 0.0904449 868.331
4.21305 0.0904449 861.84
4.42344 0.0904449 859.138
4.64435 0.0904449 860.86
4.87628 0.0904449 869.003
5.11979 0.0904449 883.137
5.37547 0.0904449 899.14
5.64392 0.0904449 911.727
5.92577 0.0904449 917.24
6.22169 0.0904449 916.666
6.5324 0.0904449 912.69
6.85862 0.0904449 905.736
7.20113 0.0904449 897.782
7.56075 0.0904449 891.872
7.93832 0.0904449 888.161
8.33475 0.0904449 886.414
8.75098 0.0904449 888.401
9.188 0.0904449 895.922
9.64683 0.0904449 908.133
10.1286 0.0904449 920.883
10.6344 0.0904449 928.332
11.1655 0.0904449 927.248
11.7231 0.0904449 918.533
12.3085 0.0904449 905.366
12.9232 0.0904449 896.688
13.5685 0.0904449 896.432
14.2461 0.0904449 902.898
14.9576 0.0904449 908.444
15.7045 0.0904449 909.803
16.4888 0.0904449 909.839
17.3122 0.0904449 906.81
18.1768 0.0904449 905.419
19.0845 0.0904449 907.537
20.0376 0.0904449 907.385
21.0382 0.0904449 907.134
22.0889 0.0904449 908.105
23.1919 0.0904449 908.094
24.3501 0.0904449 908.547
25.5661 0.0904449 908.109
26.8429 0.0904449 905.216
28.1834 0.0904449 907.603
29.5908 0.0904449 908.296
31.0686 0.0904449 907.43
32.6201 0.0904449 909.588
34.2491 0.0904449 906.08
35.9595 0.0904449 908.693
37.7553 0.0904449 906.849
39.6407 0.0904449 909.402
41.6203 0.0904449 907.468
43.6988 0.0904449 906.88
45.8811 0.0904449 909.289
48.1723 0.0904449 907.224
50.578 0.0904449 907.577
53.1038 0.0904449 907.206
55.7557 0.0904449 907.81
58.5401 0.0904449 909.274
61.4635 0.0904449 907.028
64.533 0.0904449 906.491
67.7557 0.0904449 907.506
71.1393 0.0904449 907.992
74.6919 0.0904449 908.005
78.422 0.0904449 906.127
82.3383 0.0904449 908.128
86.4502 0.0904449 908.249
90.7674 0.0904449 907.408
95.3002 0.0904449 908.067
100 0.0904449 909.22
0.01 0.0944112 373.008
0.0105056 0.0944112 372.967
0.0110303 0.0944112 372.923
0.0115811 0.0944112 372.873
0.0121594 0.0944112 372.819
0.0127667 0.0944112 372.76
0.0134042 0.0944112 372.694
0.0140736 0.0944112 372.622
0.0147764 0.0944112 372.542
0.0155144 0.0944112 372.455
0.0162891 0.0944112 372.358
0.0171026 0.0944112 372.252
0.0179567 0.0944112 372.136
0.0188534 0.0944112 372.008
0.0197949 0.0944112 371.867
0.0207835 0.0944112 371.712
0.0218214 0.0944112 371.542
0.0229111 0.0944112 371.355
0.0240553 0.0944112 371.15
0.0252566 0.0944112 370.925
0.0265178 0.0944112 370.678
0.0278421 0.0944112 370.408
0.0292325 0.0944112 370.112
0.0306924 0.0944112 369.788
0.0322251 0.0944112 369.433
0.0338344 0.0944112 369.046
0.035524 0.0944112 368.623
0.0372981 0.0944112 368.162
0.0391607 0.0944112 367.659
0.0411163 0.0944112 367.112
0.0431696 0.0944112 366.518
0.0453255 0.0944112 365.874
0.047589 0.0944112 365.177
0.0499655 0.0944112 364.425
0.0524608 0.0944112 363.613
0.0550806 0.0944112 362.742
0.0578312 0.0944112 361.809
0.0607193 0.0944112 360.813
0.0637515 0.0944112 359.754
0.0669352 0.0944112 358.635
0.0702779 0.0944112 357.459
0.0737875 0.0944112 356.23
0.0774723 0.0944112 354.958
0.0813412 0.0944112 353.652
0.0854033 0.0944112 352.329
0.0896683 0.0944112 351.008
0.0941462 0.0944112 349.713
0.0988478 0.0944112 348.478
0.103784 0.0944112 347.339
0.108967 0.0944112 346.343
0.114409 0.0944112 345.545
0.120122 0.0944112 345.01
0.126121 0.0944112 344.81
0.132419 0.0944112 345.028
0.139032 0.0944112 345.753
0.145975 0.0944112 347.08
0.153265 0.0944112 349.108
0.160919 0.0944112 351.932
0.168955 0.0944112 355.642
0.177392 0.0944112 360.316
0.186251 0.0944112 366.014
0.195552 0.0944112 372.772
0.205318 0.0944112 380.596
0.215571 0.0944112 389.464
0.226337 0.0944112 399.321
0.23764 0.0944112 410.089
0.249507 0.0944112 421.669
0.261967 0.0944112 433.954
0.27505 0.0944112 446.84
0.288785 0.0944112 460.234
0.303207 0.0944112 474.064
0.318349 0.0944112 488.281
0.334247 0.0944112 502.856
0.350939 0.0944112 517.78
0.368464 0.0944112 533.053
0.386865 0.0944112 548.682
0.406185 0.0944112 564.674
0.426469 0.0944112 581.03
0.447766 0.0944112 597.749
0.470127 0.0944112 614.822
0.493605 0.0944112 632.233
0.518255 0.0944112 649.965
0.544136 0.0944112 667.996
0.57131 0.0944112 686.301
0.59984 0.0944112 704.853
0.629796 0.0944112 723.622
0.661247 0.0944112 742.574
0.694269 0.0944112 761.671
0.72894 0.0944112 780.866
0.765342 0.0944112 800.102
0.803563 0.0944112 819.311
0.843692 0.0944112 838.409
0.885825 0.0944112 857.296
0.930062 0.0944112 875.857
0.976508 0.0944112 893.957
1.02527 0.0944112 911.446
1.07647 0.0944112 928.161
1.13023 0.0944112 943.935
1.18668 0.0944112 958.61
1.24594 0.0944112 972.053
1.30816 0.0944112 984.163
1.37349 0.0944112 994.861
1.44208 0.0944112 1004.07
